Frame,Exercise,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Trunk_Inclination,Rep_Tracking_Angle,Rep_Stage,Form,ML_Prediction,Confidence_Pct,Reps,Issues,Form_Score,ROM_Score,Stability_Score,Symmetry_Score,Tempo_Score,Posture_Score,Stability,Symmetry,Smoothness
680,Pushups,143.17,76.43,81.86,64.88,76.43,171.1,up,Bad,Good,95.0,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.6,0.0,100.0,0.0
681,Pushups,143.02,76.55,81.31,64.77,76.55,171.3,up,Bad,Good,95.0,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.6,0.0,100.0,0.0
682,Pushups,142.93,76.74,80.8,64.49,76.74,171.5,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.6,0.0,100.0,0.0
683,Pushups,143.04,76.84,80.49,64.26,76.84,171.6,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.6,0.0,100.0,0.0
684,Pushups,141.96,76.98,80.42,64.08,76.98,172.0,up,Bad,Good,95.2,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.6,0.0,100.0,0.0
685,Pushups,141.44,76.92,79.5,63.06,76.92,172.4,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.6,0.0,100.0,0.0
686,Pushups,140.72,76.63,79.51,63.25,76.63,172.8,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.6,0.0,100.0,0.0
687,Pushups,140.47,76.32,80.17,63.13,76.32,173.1,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
688,Pushups,140.65,76.3,80.58,62.92,76.3,173.3,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
689,Pushups,141.53,76.33,81.0,63.14,76.33,173.2,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
690,Pushups,141.5,76.42,81.05,63.25,76.42,172.9,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
691,Pushups,141.61,76.57,81.43,63.73,76.57,172.5,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
692,Pushups,141.81,76.79,81.86,64.47,76.79,171.9,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
693,Pushups,142.28,77.03,81.87,64.92,77.03,171.3,up,Bad,Good,95.1,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
694,Pushups,142.51,77.36,82.82,66.01,77.36,170.9,up,Bad,Good,95.2,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
695,Pushups,142.56,77.36,83.19,66.05,77.36,170.5,up,Bad,Good,95.3,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
696,Pushups,142.49,77.48,83.01,66.57,77.48,170.3,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
697,Pushups,142.66,77.5,83.08,66.44,77.5,170.2,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
698,Pushups,142.65,77.65,82.9,66.27,77.65,170.3,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
699,Pushups,142.68,77.66,82.89,66.07,77.66,170.3,up,Bad,Good,95.7,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
700,Pushups,142.58,77.68,82.64,65.85,77.68,170.4,up,Bad,Good,95.8,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
701,Pushups,142.34,77.67,82.24,65.73,77.67,170.4,up,Bad,Good,95.8,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
702,Pushups,141.72,77.71,81.88,65.21,77.71,170.5,up,Bad,Good,95.8,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
703,Pushups,141.7,77.7,81.93,65.03,77.7,170.6,up,Bad,Good,95.7,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
704,Pushups,142.23,77.97,81.77,64.83,77.97,170.7,up,Bad,Good,95.7,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
705,Pushups,142.07,78.02,81.36,64.59,78.02,170.7,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
706,Pushups,141.87,78.02,81.27,64.4,78.02,170.7,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
707,Pushups,141.84,78.02,81.3,64.53,78.02,170.6,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
708,Pushups,141.83,77.9,81.4,64.54,77.9,170.6,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
709,Pushups,142.13,77.84,81.55,64.77,77.84,170.6,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
710,Pushups,142.01,77.97,81.66,65.07,77.97,170.7,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
711,Pushups,142.1,77.99,81.72,65.17,77.99,170.8,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
712,Pushups,142.15,78.1,81.62,65.18,78.1,170.9,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
713,Pushups,142.58,78.19,81.77,65.48,78.19,171.0,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
714,Pushups,142.7,78.22,81.91,65.67,78.22,171.2,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
715,Pushups,142.84,78.24,81.95,65.79,78.24,171.4,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
716,Pushups,142.86,78.24,81.99,65.91,78.24,171.6,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
717,Pushups,142.79,78.24,81.97,65.98,78.24,171.8,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
718,Pushups,143.1,78.27,81.83,66.1,78.27,172.1,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
719,Pushups,143.3,78.24,81.56,65.96,78.24,172.2,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
720,Pushups,143.58,78.2,81.53,66.08,78.2,172.3,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.7,0.0,100.0,0.0
721,Pushups,143.76,78.1,81.55,66.18,78.1,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
722,Pushups,143.86,78.03,81.53,66.26,78.03,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
723,Pushups,144.01,77.97,81.55,66.35,77.97,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
724,Pushups,144.17,77.98,81.49,66.31,77.98,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
725,Pushups,144.13,77.98,81.28,66.15,77.98,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
726,Pushups,144.08,78.03,81.15,66.17,78.03,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
727,Pushups,144.2,78.05,80.87,66.05,78.05,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
728,Pushups,144.26,78.04,80.66,65.89,78.04,172.3,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
729,Pushups,144.36,78.05,80.45,65.9,78.05,172.3,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
730,Pushups,144.38,78.09,80.27,65.98,78.09,172.3,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
731,Pushups,144.1,78.08,80.09,65.81,78.08,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
732,Pushups,143.87,78.08,79.72,65.41,78.08,172.4,up,Bad,Good,95.4,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
733,Pushups,143.48,78.09,79.57,65.26,78.09,172.5,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
734,Pushups,143.42,78.07,79.17,64.82,78.07,172.6,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
735,Pushups,143.24,78.06,79.05,64.65,78.06,172.6,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
736,Pushups,143.09,78.07,78.86,64.45,78.07,172.5,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
737,Pushups,143.06,78.07,78.87,64.31,78.07,172.5,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
738,Pushups,142.91,78.07,78.88,64.22,78.07,172.5,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,68.0,89.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
739,Pushups,142.81,78.12,78.87,64.15,78.12,172.5,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,66.5,84.0,0.0,100.0,100.0,62.8,0.0,100.0,0.0
740,Pushups,142.88,78.09,78.95,64.05,78.09,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
741,Pushups,142.86,78.1,78.98,64.09,78.1,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
742,Pushups,142.85,78.1,79.05,64.07,78.1,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
743,Pushups,142.91,78.13,79.03,64.0,78.13,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
744,Pushups,143.05,78.15,79.26,64.11,78.15,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
745,Pushups,143.19,78.16,79.33,64.07,78.16,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
746,Pushups,143.15,78.16,79.43,64.08,78.16,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
747,Pushups,143.08,78.16,79.75,64.2,78.16,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
748,Pushups,143.06,78.19,79.86,64.22,78.19,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
749,Pushups,143.05,78.19,79.89,64.19,78.19,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
750,Pushups,142.91,78.19,79.89,64.01,78.19,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
751,Pushups,142.92,78.22,79.89,64.05,78.22,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
752,Pushups,142.95,78.22,79.89,64.05,78.22,172.5,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
753,Pushups,142.89,78.18,79.85,63.92,78.18,172.6,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,64.9,78.8,0.0,100.0,100.0,62.8,0.0,100.0,0.0
754,Pushups,142.93,78.18,79.82,63.86,78.18,172.7,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,63.6,74.4,0.0,100.0,100.0,62.8,0.0,100.0,0.0
755,Pushups,142.89,78.17,79.87,63.81,78.17,172.7,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,63.6,74.4,0.0,100.0,100.0,62.8,0.0,100.0,0.0
756,Pushups,142.86,78.16,79.82,63.77,78.16,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,63.6,74.4,0.0,100.0,100.0,62.8,0.0,100.0,0.0
757,Pushups,142.77,78.15,79.83,63.83,78.15,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,63.6,74.4,0.0,100.0,100.0,62.8,0.0,100.0,0.0
758,Pushups,142.75,78.14,79.82,63.9,78.14,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
759,Pushups,142.76,78.09,80.07,64.15,78.09,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
760,Pushups,142.76,78.06,80.2,64.28,78.06,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
761,Pushups,142.7,78.02,80.39,64.35,78.02,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
762,Pushups,142.74,78.0,80.43,64.45,78.0,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
763,Pushups,142.71,78.01,80.57,64.51,78.01,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
764,Pushups,142.71,77.99,80.67,64.52,77.99,172.8,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
765,Pushups,142.69,77.99,80.8,64.58,77.99,172.7,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
766,Pushups,142.61,77.97,80.92,64.65,77.97,172.7,up,Bad,Good,95.6,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,62.1,69.2,0.0,100.0,100.0,62.9,0.0,100.0,0.0
767,Pushups,142.56,77.96,81.12,64.84,77.96,172.7,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,60.6,64.4,0.0,100.0,100.0,62.9,0.0,100.0,0.0
768,Pushups,142.37,77.95,81.12,64.83,77.95,172.8,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,56.3,50.1,0.0,100.0,100.0,62.9,0.0,100.0,0.0
769,Pushups,142.18,77.93,80.99,64.72,77.93,172.9,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,52.7,38.0,0.0,100.0,100.0,62.9,0.0,100.0,0.0
770,Pushups,141.99,77.91,80.97,64.7,77.91,173.0,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,47.0,19.1,0.0,100.0,100.0,62.9,0.0,100.0,0.0
771,Pushups,142.03,77.9,80.98,64.71,77.9,173.2,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,45.3,13.5,0.0,100.0,100.0,62.9,0.0,100.0,0.0
772,Pushups,142.0,77.88,81.09,64.72,77.88,173.4,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,44.4,10.5,0.0,100.0,100.0,62.9,0.0,100.0,0.0
773,Pushups,142.07,77.88,81.23,64.85,77.88,173.6,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,44.4,10.5,0.0,100.0,100.0,62.9,0.0,100.0,0.0
774,Pushups,142.21,77.88,81.21,64.9,77.88,173.8,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,44.4,10.5,0.0,100.0,100.0,62.9,0.0,100.0,0.0
775,Pushups,142.21,77.86,81.14,64.88,77.86,173.9,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,44.4,10.5,0.0,100.0,100.0,62.9,0.0,100.0,0.0
776,Pushups,142.23,77.86,81.02,64.84,77.86,174.1,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,44.1,9.5,0.0,100.0,100.0,62.9,0.0,100.0,0.0
777,Pushups,142.3,77.91,80.86,64.86,77.91,174.3,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,43.8,8.5,0.0,100.0,100.0,62.9,0.0,100.0,0.0
778,Pushups,142.41,77.93,80.83,64.92,77.93,174.4,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,45.0,8.5,4.8,100.0,100.0,62.9,4.8,100.0,0.0
779,Pushups,142.18,77.92,80.77,64.9,77.92,174.5,up,Bad,Good,95.5,7,Hips sagging or piking; Knees bent — not in full plank; Insufficient depth — chest not low enough.; Hip sag detected — maintain straight plank line.,45.6,5.7,10.6,100.0,100.0,62.9,10.6,100.0,0.0
